시도,충전소명,경도,위도
강원도,사랑Dream아파트,37.5316034115985,129.101439204465
강원도,구호동 자유무역지역관리원,37.4808418834192,129.153095048545
강원도,부곡동 행정복지센터,37.535972160647,129.106471996088
강원도,이마트 동해점,37.524239,129.117692
강원도,삼척 한양아파트,37.4392821416012,129.15139719861
강원도,한국남부발전 복지관 급속 충전소,37.1037,129.2023
강원도,동화3차 아파트,37.4419883632357,129.16906485661
강원도,신동아 아파트,37.4497003129533,129.175717227638
강원도,e편한세상삼척교동아파트,37.452921459278,129.171825268696
강원도,삼척지사,37.4343253179251,129.177942934793
강원도,현진에버빌 아파트,37.44486,129.174448
강원도,코아루타워아파트,37.4510752872246,129.171074576137
강원도,삼척오션빌,37.1972596395003,129.336272141123
강원도,청솔1차아파트,37.4472137130955,129.176010811435
강원도,삼척마달세영리첼아파트,37.4504643324509,129.155934833364
강원도,홈플러스 삼척점,37.4463771683914,129.168325001698
강원도,동부아파트,37.4559831657749,129.165593187121
강원도,대한석탄공사 도계광업소 급속 충전소,37.1351,129.0238
강원도,현대아파트,37.4403029418158,129.152289706793
강원도,성호아파트,38.1848146358197,128.598882213898
강원도,금호대명(서울대명2차) 아파트,38.209818,128.580804
강원도,속초지사,38.2117613951965,128.590553089295
강원도,현대1차 아파트,38.2073487235111,128.572464629589
강원도,대명늘푸른 아파트,38.205736,128.570848
강원도,국민체육센터,38.435167,128.452743
강원도,고성석미모닝파크,38.37809,128.462903
강원도,죽왕면사무소,38.3291686286793,128.525719421194
강원도,고성지사,38.3802412741886,128.473195786709
강원도,속초연수원,38.19001262988523,128.5518064204755
강원도,영랑호 인트라움,38.222644589776166,128.58401856171605
강원도,청호동 아이파크,38.19283819271707,128.5991812790581
경상남도,고성소방서,38.37671403568965,128.47256947445254
강원도,이마트 속초점,38.1909270397245,128.596088881621
강원도,속초해양경찰서,38.2122863803167,128.597683406958
강원도,잼버리수영장,38.22268821348361,128.4975009496299
강원도,국민건강보험공단,38.19013277085873,128.59244218517568
강원도,양구지사,38.108207,127.986211
강원도,해링턴플레이스,38.099404,127.99106
강원도,국토정중앙전문대,38.0688782544636,128.029898887814
강원도,테니스파크,38.117325672575454,127.98960136647251
강원도,서희스타힐스,38.1009101579049,127.987388688876
강원도,양구군농업기술센터,38.1069335779645,128.028495195627
강원도,양구인문학박물관,38.1219552220041,127.981286382123
강원도,포미재 아파트,38.108168,127.991974
강원도,양구 보배 아파트,38.100673,127.983005
강원도,양구경림 아파트,38.107659,127.985261
강원도,썬라이즈빌아파트,38.137153547700606,128.6148479959884
강원도,인구해수욕장,37.9705649483166,128.762112390809
강원도,양양서문주공아파트,38.075493,128.61239
강원도,양양전통시장주차장,38.075255521163015,128.6251351047135
강원도,양양오색주차장,38.077407203368836,128.45258564839054
강원도,양양지사,38.07245,128.617897
강원도,영월지사,37.170665,128.478512
강원도,영월군공용주차장,37.17886552933195,128.45855513971503
강원도,영월군청 전기차충전소,37.1837926,128.4620204
강원도,영월 서부시장 제2주차장,37.181047489827,128.46463258953062
강원도,주천면사무소,37.2721185169629,128.269102094611
강원도,영월하송주공3차 아파트,37.177677,128.457978
강원도,나라키움원주청사,37.32653907220493,127.97871377300508
강원도,덕원아파트,37.3628443597557,127.936053332384
강원도,개운휴먼시아1단지 아파트,37.338512,127.955194
강원도,통일 아파트,37.33284,127.959238
강원도,코오롱하늘채 아파트,37.343545,127.928793
강원도,대흥2차 아파트,37.380177,127.951598
강원도,기후변화대응교육연구센터,37.343311,127.99668
강원도,차량등록사업소,37.343286,127.92378
강원도,홈플러스 원주점,37.317634,127.966737
강원도,단관청솔4차 아파트,37.320141,127.953456
강원도,무실세영리첼2차 아파트,37.328913,127.929779
강원도,이끌린STAY,37.347549,127.926545
강원도,매지청솔 아파트,37.277922,127.910642
강원도,두진하트리움시티,37.3509540844699,127.944905145014
강원도,개인택시지부,37.369931,127.967505
강원도,한라비발디2차아파트,37.3633576207462,127.930726229057
강원도,남원주두산위브 아파트,37.291631,127.918471
강원도,한신더휴아파트,37.3304004623425,127.954174292248
강원도,원주시청,37.340932,127.91839
강원도,문막현진에버빌 아파트,37.325521,127.829118
강원도,원주휴게소(춘천방향),37.433970757612045,127.9316159949919
강원도,문막읍사무소,37.31201,127.817375
강원도,구곡두산 아파트,37.32635,127.948057
강원도,하나로마트 혁신도시점,37.324499,127.98199
강원도,우보삼성 아파트,37.345776,127.940216
강원도,원주지사,37.372274,127.938467
강원도,원주 의료기기 종합지원센터,37.3717118617249,127.874102721458
강원도,원주시립도서관,37.32658036801221,127.95296061130896
강원도,문막휴게소(강릉방향),37.33457627822361,127.85764772960239
강원도,신일유토빌아파트,37.3731607535818,127.940719102365
강원도,청구1단지아파트,37.325057987627325,127.93741414375525
강원도,원주지사(공용),37.372274,127.938467
강원도,한라비발디1차 아파트,37.362657,127.932682
강원도,개운1차한신휴플러스 아파트,37.332714,127.950521
강원도,원주 의료기기 산업기술단지,37.406773,127.950360
강원도,한일아파트,37.3289685743705,127.948630739678
강원도,반곡아이파크 아파트,37.335358,127.963652
강원도,푸른숨LH3단지 아파트,37.3211315542781,127.977798248058
강원도,봉화산이편한세상 아파트,37.350455,127.926913
강원도,무실우미린 아파트,37.327075,127.931359
강원도,간현관광지,37.364102002201164,127.8346805840022
강원도,무실세영리첼1차 아파트,37.329315,127.926818
강원도,인제지사(공용),38.0659822317274,128.166215568998
강원도,인제지사,38.0659822317274,128.166215568998
강원도,설악산 국립공원 백담분소 전기차충전소,38.1917737745173,128.357567614567
강원도,인제지사(공용),38.0659822317274,128.166215568998
강원도,인제군 보건소,38.06336855175445,128.1687612093293
강원도,인제체육관,38.058793509629744,128.1647632528215
강원도,귀둔출장소,38.0164199584865,128.366112769515
강원도,원통 생활체육공원,38.120914555934526,128.19709770229684
강원도,북면 행정복지센터,38.1249943813027,128.20469388262748
강원도,고사리 문화관광,38.01039786323396,128.23905554003093
강원도,하늘내린도리안,38.0014181224414,128.162659366859
강원도,서화체육공원,38.22964469689153,128.20729767563773
강원도,인제군청,38.0696142770535,128.170258250661
강원도,정선군청,37.380487,128.661244
강원도,파크로쉬(알파인경기장),37.474902,128.611598
강원도,북평면,37.44857963471819,128.66544950458407
강원도,정선지사,37.3800484776602,128.650421148313
강원도,북평면지역아동센터 옆,37.4485204965052,128.66549056801432
강원도,북평면행정복지센터,37.44892078171059,128.67000249826978
강원도,태영합자회사,37.39998083608074,128.66600490975
강원도,정선국토관리사무소,37.36933864522753,128.6845730088811
강원도,북평면종합복지회관,37.44945879627468,128.67050036542193
강원도,아리아리펜션,37.37177374633045,128.69526395086706
강원도,철원지사,38.1475408987287,127.302595378912
강원도,이마트 태백점,37.200291,128.961705
강원도,강원랜드,37.212817,128.822428
강원도,태백지사,37.158349,128.987216
강원도,철암동보건소,37.117271367935096,129.03979672993591
강원도,태백시보건소,37.17643957776892,128.99234714774366
강원도,동점동소방학교,37.10397403003203,129.04070816577638
강원도,태백국민체육센터 오입력,37.162823856583486,128.98487817313781
강원도,태백국민체육센터,37.1626942340464,128.985355554886
강원도,황연동행정복지센터,37.17866891928955,128.98673960508015
강원도,고한시장,37.19952188360885,128.85530093001125
강원도,태백 하나로마트,37.165716984313946,128.9861499272918
강원도,종합경기장,37.13550714174139,129.00287720368064
강원도,평창지사,37.370874,128.403546
강원도,평창교육지원청,37.36905241868386,128.40075619326782
강원도,평창군어린이급식관리지원센터,37.36100331530025,128.38845307337428
강원도,대화면문화체육관,37.49868564191082,128.45692354856516
강원도,평창소방서,37.378068947531766,128.3894732783113
강원도,평창군농업기술센터,37.37801067003284,128.3951876312731
강원도,평창군보건의료원,37.369084177105016,128.39062263004402
강원도,더위사냥축제장,37.5030721453982,128.4506025480785
강원도,홍천 국민건강보험공단,37.70649037371848,127.90730784968841
강원도,철정휴게소,37.800317,127.987177
강원도,홍천지사,37.6854550992299,127.877273055572
강원도,화양강휴게소,37.799415,127.988075
강원도,농어촌공사 홍천·춘천지사,37.708185,127.909417
강원도,홍천오드카운티,37.6979100529005,127.901608460742
강원도,홍천휴게소(양양방향),37.75727182855603,128.0042462601478
강원도,홍천휴게소 양양방향 전기차충전소(임시,37.7574430232059,128.0043499086
강원도,화천지사,38.1109337750473,127.707888707883
강원도,한국전력 화천지사,38.110803221391585,127.70813020239386
강원도,SG마트 충전소,37.4844334572047,127.98229008302
강원도,묵계농공단지,37.47151268264395,127.9800315969628
강원도,둔방1리 마을회관 충전소,37.5135345724148,128.210074561185
강원도,안흥찐빵모락모락마을,37.40964345608028,128.1554754142092
강원도,강림 건강복지센터,37.360728525398,128.128886769859
강원도,먹거리단지,37.460533118456915,127.97472581728696
강원도,우천일반산업단지,37.493915108451745,128.0611451662279
강원도,공근농공단지,37.527750987644026,127.9134900337615
강원도,만세공원,37.48830762518707,127.98697285569845
강원도,횡성국민체육센터,37.48838315490245,127.97352726450481
강원도,횡성지사,37.4889491839457,127.982804317629
강원도,원흥2차 아파트,37.4953131544244,127.983546395474
강원도,대동황토방 아파트,37.4938911304099,127.987037738841
경기도,경기전력관리처,37.293271,127.036969
경기도,한국농어촌공사 경기지역본부,37.3114970137742,126.986150952442
경기도,래미안노블클래스2단지,37.268084,127.033407
경기도,보훈복지타운아파트,37.299552,127.023354
경기도,수원시청,37.262776,127.028711
경기도,광교레이크파크수자,37.2805245429927,127.071160950848
경기도,광교호수마을 참누리레이크,37.290451,127.072577
경기도,살구골동아서광성지진덕아파트,37.2485202569,127.0696429238
경기도,매탄성일아파트,37.265004,127.044992
경기도,영통벽적골주공9단지,37.248006,127.065761
경기도,광교 자연앤힐스테이트,37.288971,127.05034
경기도,매탄주공그린빌2단지,37.260468,127.046618
경기도,조원주공뉴타운1단지,37.30495,127.016355
경기도,홈플러스 원천점,37.270006,127.063253
경기도,래미안광교,37.290613,127.060934
경기도,화서역 환승주차장,37.285897,126.990391
경기도,수원아너스빌위즈아파트,37.296551,127.007689
경기도,홈플러스 북수원점,37.303088,127.008605
경기도,조원주공뉴타운2단지,37.302389,127.01959
경기도,경기직할,37.277815,127.029792
경기도,화서주공5단지아파트,37.283765,126.99142
경기도,엘지동수원자이아파트,37.236485,127.057109
경기도,꽃뫼버들마을 진흥아파트,37.288443,126.983703
경기도,영통공영주차장,37.253264,127.074041
경기도,광교A2 호반베르디움아파트,37.307072,127.044288
경기도,망포한양수자인,37.2405325137618,127.0573359728
경기도,홈플러스 영통점,37.25194,127.073296
경기도,광교오드카운티아파트,37.292795,127.058457
경기도,써밋플레이스광교,37.291067,127.051119
경기도,우남퍼스트빌,37.258294,127.043045
경기도,영통SK뷰,37.243347,127.062638
경기도,비단마을베스트타운,37.297605,126.980977
경기도,광교캠퍼스타운참누리아파트,37.302459,127.040306
경기도,광교에듀타운자이1단지,37.285319,127.050693
경기도,광교마을40단지,37.294693,127.082983
경기도,매탄그린빌4단지,37.2560472702,127.0439938911
경기도,광교LH해모로아파트,37.305713,127.052815
경기도,수원장안STX KAN아파트,37.31427,126.982991
경기도,광교자연앤자이2단지,37.287425,127.048294
경기도,망포현대2차아파트,37.240679,127.050216
경기도,꽃뫼노을마을 한국아파트(화서역파크뷰),37.292023,126.990162
경기도,영화동 공영주차장,37.292982,127.014441
경기도,광교호반가든하임,37.305479,127.049525
경기도,수원월드컵경기장,37.28958682167253,127.03562528634747
경기도,매탄현대힐스테이트,37.270262,127.037798
경기도,센트럴하이츠아파트,37.242169,127.058693
경기도,황골주공 1단지 아파트,37.264216,127.079968
경기도,수원대월주공아파트,37.299754,126.985632
경기도,경기도교통연수원,37.3087310127241,127.011341278543
경기도,e편한세상광교,37.2911159569,127.0523913189
경기도,수원시상수도사업소,37.3002214008622,127.027924501868
경기도,광교중흥S클래스아파트,37.2825039090791,127.058201682326
경기도,수원인계푸르지오,37.276675,127.035457
경기도,경기도교육연구원,37.29577884722963,127.01694285327153
경기도,수원구치소,37.28315788674664,127.0357040098704
경기도,이마트 TR 수원점,37.2460780999867,127.048648164044
경기도,정자벽산블루밍아파트,37.304601267931,126.994649166507
경기도,고등동 행정복지센터,37.2734126617997,127.001111713104
경기도,수원시청소년문화센터,37.27205971714404,127.03438243804093
경기도,대한대우아파트,37.264877,127.005759
경기도,래미안 노블클래스,37.269717,127.037465
경기도,신촌휴먼시아1단지아파트,37.449885,126.89331
경기도,소하도서관,37.44560,126.88802
경기도,하안도서관,37.46799,126.87369
경기도,광명지사(공용),37.476725,126.866303
경기도,e편한세상센트레빌 3단지,37.469939737,126.8681225268
경기도,e편한세상센트레빌 1단지,37.46822,126.867425
경기도,e편한세상센트레빌2단지,37.466325,126.866388
경기도,광명지사,37.476725,126.866303
경기도,동광모닝스카이아파트,37.3765312005148,127.294589175854
경기도,e편한세상광주역3단지,37.3988712427552,127.24522232157
경기도,송정동대주파크빌아파트,37.4326958277001,127.254489736904
경기도,장지벽산블루밍아파트2단지,37.4072498655151,127.237024622947
경기도,광주시 전기버스 충전소,37.3886218891802,127.24590632714
경기도,광주브라운스톤아파트,37.4177111508189,127.273175361263
경기도,이편한세상태재2단지,37.3587741844548,127.154399157137
경기도,양벌리우림아파트,37.3770577140056,127.259530912728
경기도,광주지사 전기차충전소,37.4055517271517,127.259586808143
경기도,곤지암 공영주차장,37.3496273960242,127.346388007839
경기도,오포금강KCC,37.3569167082436,127.163002369934
경기도,광주시 차량등록사업소,37.38716538293,127.245692330018
경기도,광주시 청소년수련관,37.38492295946989,127.23566798238738
경기도,광주시보건소,37.41660329616702,127.25075468904623
경기도,곤지암 전기버스 충전소,37.36142,127.32252
경기도,능평도서관,37.350377,127.166874
경기도,초월도서관,37.38751867651467,127.29133265810978
경기도,광주시청 공용전기차충전소,37.4292019041451,127.25439215508
경기도,코아루햇빛마을아파트,37.359528003813,127.312969239608
경기도,장지벽산블루밍아파트,37.40823836626641,127.23603692838854
경기도,더베일리하우스,37.3535722152434,127.148828664355
경기도,낙원포레시티,37.4257859060543,127.252154147068
경기도,쌍령2차현대모닝사이드,37.3978896252717,127.279972825881
경기도,장지현대아파트,37.3927218600681,127.234205472637
경기도,광주지사,37.426178452506,127.258135738388
경기도,경안대우아파트,37.4111044929684,127.250493278486
경기도,광주하남 교육지원청,37.42245090839114,127.25910309207037
경기도,삼라마이다스빌,37.227928,127.209692
경기도,용인도시공사 평온의숲,37.1195020562116,127.227031406913
경기도,에이스카운티,37.201664,127.20861
경기도,마평라이프아파트,37.231998,127.214453
경기도,이동읍사무소,37.1410975490482,127.195948370145
경기도,동부도서관,37.2336131906558,127.190316602648
경기도,용인자연휴양림,37.3130571570806,127.270888628341
경기도,동용인지사(공용),37.2346571058971,127.205697161344
경기도,처인구코아루아파트,37.258231,127.236971
경기도,동용인지사,37.2346571058971,127.205697161344
경기도,용인수목원우림필유,37.2944899141497,127.238079244186
경기도,육군용인관사,37.233492,127.193448
경기도,남사 현대리바트(공용),37.1408637110993,127.159876898052
경기도,모현읍행정복지센터,37.32997,127.24267
경기도,온누리마을아파트(3군사령부),37.241356,127.190731
경기도,용인실내체육관,37.2378869577916,127.213305073636
경기도,유림동주민센터,37.2525780060806,127.211554483904
경기도,모현농협 하나로마트,37.33569803041286,127.24870540460784
경기도,동부동주민센터,37.2328554720894,127.219156482219
경기도,양지면사무소,37.2352557465542,127.279776871879
경기도,행정타운늘푸른오스카빌아파트,37.238592,127.163878
경기도,용인행정타운 두산위브2단지,37.240151,127.167564
경기도,원삼면사무소,37.16642523895,127.31310153276
경기도,기후변화체험센터,37.2223128401252,127.222844763097
경기도,행정타운늘푸른오스카빌아파트2단지,37.238088,127.171284
경기도,행정타운늘푸른오스카빌아파트3단지,37.237953,127.170464
경기도,용인휴게소(강릉방향),37.24554041473628,127.24326933380708
경기도,모현다목적복지회관,37.3423278114671,127.23110309286
경기도,용인휴게소(인천방향),37.24793472222104,127.23894890632876
경기도,남사 현대글로비스(전용),37.1408637110993,127.159876898052
경기도,금광베네스타,37.200218,127.208058
경기도,동탄2차한화꿈에그린아파트,37.1919255353,127.0724066249
경기도,경기상상캠퍼스,37.266657283251384,126.98329478981506
경기도,시범한빛마을한화꿈에그린아파트,37.207469,127.066472
경기도,동탄시범월드반도아파트,37.202462,127.066089
경기도,동탄신일유토빌,37.208835,127.074889
경기도,시범다은마을 포스코더샵,37.199063,127.069615
경기도,신동탄SK뷰파크,37.222437,127.057367
경기도,반달마을푸르지오,37.232116,127.067027
경기도,화성태안푸르지오,37.227922,127.043692
경기도,동문굿모닝힐아파트,37.204934,127.021267
경기도,수원센트럴타운3단지,37.261161,127.0044
경기도,홈플러스 서수원점,37.274005,126.955813
경기도,수원유통센터,37.282562,126.967714
경기도,호매실 호반베르디움더센트럴,37.270552240063914,126.9513796139286
경기도,서수원지사,37.257808,126.969451
경기도,수원센트럴타운2단지,37.262538,127.006438
경기도,서수원레이크푸르지오1단지,37.30011417050816,126.95298476206911
경기도,금호어울림아파트 입주자대표회의,37.205628470781605,127.06671517505253
경기도,수원아이파크시티1단지,37.244691,127.026705
경기도,LH수원센트럴타운1단지,37.2653501429,127.0103989334
경기도,서수원자이아파트,37.295948,126.960694
경기도,수원아이파크시티4단지,37.243085,127.028628
경기도,서동탄역파크자이아파트,37.2026319237567,127.05032130986
경기도,삭제요청,37.21362297104268,127.03981713369418
경기도,동탄복합문화센터,37.20076591077705,127.07505876734888
경기도,융건릉(2),37.2062768086728,126.990596328105
경기도,남산공단,37.1956178407966,126.990906605377
경기도,안녕동공영주차장,37.19993131391795,127.02372488921068
경기도,화성동탄상록예가,37.2161319356,127.0583241589
경기도,서해그랑블아파트,37.198482,127.070125
경기도,권선어울림,37.260223,127.009782
경기도,아이파크시티2단지,37.243844,127.029147
경기도,나래울종합사회복지관,37.204,127.05
경기도,진안동공영주차장,37.21361170886893,127.0398143112571
경기도,융건릉(1),37.2057780205727,126.992313162471
경기도,권선신일유토빌,37.240258,127.030144
경기도,동천마을 현대2차홈타운,37.338305,127.095842
경기도,광교경남아너스빌,37.297394,127.066521
경기도,현대모닝사이드1차,37.251322,127.119661
경기도,동일하이빌2차아파트,37.293726,127.126132
경기도,경남아너스빌2차,37.3153,127.060104
경기도,광교마을 45단지 아파트,37.297477,127.065955
경기도,금화마을주공4단지,37.261945,127.11008
경기도,동부센트레빌5차,37.33169,127.06624
경기도,신정마을성지아파트,37.321562,127.085985
경기도,새터마을푸르지오,37.331255,127.122958
경기도,아르피아주차장,37.325114,127.104249
경기도,신갈동주민센터,37.27264,127.106995
경기도,만현마을 롯데캐슬아파트,37.311645,127.089743
경기도,죽전1차힐데스하임,37.305472,127.114668
경기도,구성역 효성해링턴플레이스,37.29648,127.116097
경기도,꽃메마을한라신영프로방스아파트,37.322112,127.11423
경기도,도담마을푸르지오,37.324055,127.11517
경기도,성동마을LG빌리지3차,37.318629,127.073409
경기도,교동마을동양파라곤,37.302119,127.123559
경기도,신동백서해그랑블1차,37.28066,127.146292
경기도,백현마을 한라비발디2단지,37.280109,127.160411
경기도,푸른마을푸르지오아파트,37.3156,127.080151
경기도,흥덕힐스테이트 아파트,37.27878,127.074102
경기도,버들치경남1차,37.31426,127.063013
경기도,영덕동주민센터,37.277778,127.074296
경기도,가현마을신안아파트,37.283506,127.111721
경기도,래미안 수지 이스트파크,37.33,127.100446
경기도,심곡마을광교힐스테이트,37.307761,127.073741
경기도,엘지빌리지 5차 A단지,37.326306,127.071815
경기도,화성파크드림아파트,37.248521,127.111325
경기도,동백금호어울림타운하우스 2단지,37.272365,127.156455
경기도,동아솔레시티아파트,37.3103708982,127.112268003
경기도,동문3차아파트,37.337901,127.093193
경기도,성복힐스테이트1차,37.314443,127.069467
경기도,만현마을 쌍용3차,37.3073,127.086903
경기도,수지센트럴아이파크,37.307861,127.083299
경기도,래미안이스트팰리스3단지아파트,37.334667,127.089759
경기도,신동아파밀리에,37.270253,127.082938
경기도,신동백롯데캐슬에코2단지,37.283512,127.14749
경기도,양현마을풍림아파트,37.283426,127.106433
경기도,연원마을성원아파트,37.303477,127.110389
경기도,신봉동부센트레빌6단지,37.3328562489598,127.064698030962
경기도,상현도서관,37.300226,127.074479
경기도,금호베스트빌2단지아파트,37.303464,127.081061
경기도,이마트 동백점,37.278743,127.152848
경기도,서천마을4단지,37.235981,127.075058
경기도,수지엘지2차아파트,37.312285,127.076032
경기도,현대홈타운4차4단지,37.321451,127.116371
경기도,호반베르디움,37.293085,127.153228
경기도,동문6차굿모닝힐아파트,37.34019,127.098307
경기도,성복자이1차아파트,37.317737,127.065968
경기도,도담마을우미이노스빌1차,37.326171,127.119339
경기도,서원마을금호베스트빌5단지아파트,37.306985,127.077779
경기도,교동마을쌍용,37.302872,127.126991
경기도,신봉엘지자이1차,37.325311,127.07882
경기도,대주피오레1단지,37.239498,127.108312
경기도,상현마을성원상떼빌3차,37.30026,127.079353
경기도,동백금호어울림타운하우스,37.272064,127.153595
경기도,보정한화꿈에그린아파트,37.306354,127.107518
경기도,흥덕마을5단지호반베르디움,37.276994,127.070797
경기도,새천년그린빌1단지아파트,37.2899231285026,127.110657081196
경기도,광교마을46단지 광교스타클래스,37.301276,127.075203
경기도,예현마을현대홈타운,37.24116,127.068835
경기도,동백하우스토리,37.27489,127.15519
경기도,수원동마을 쌍용스윗닷홈 2단지,37.256166,127.141651
경기도,구성자이3차,37.302987,127.118925
경기도,써니밸리아파트,37.251,127.135833
경기도,신세계 경기점,37.32498963639225,127.10799781756316
경기도,경남아너스빌,37.27453203501838,127.09144143744693
경기도,상현엘지자이아파트,37.30377095575024,127.08816065255978
경기도,금화마을대우현대아파트,37.264813,127.110186
경기도,기흥구청,37.280629,127.114031
경기도,현대프레미오아파트,37.306946,127.074157
경기도,죽전 동성1차,37.33073560441144,127.11082692592502
경기도,서천마을1단지,37.239501,127.071223
경기도,상현2동 행정복지센터,37.31027085816277,127.08655513297947
경기도,죽전1동 행정복지센터,37.331324907885104,127.11411414701021
경기도,화현마을 우림필유,36.985037,126.918369
경기도,폴리텍대학 화성캠퍼스,37.1308526357084,126.889293729235
경기도,우림필유골드154,36.987069,126.917258
경기도,현덕면 행정복지센터,36.9671268491942,126.921374494675
경기도,모아미래도2단지아파트,36.988064,126.84913
경기도,우정공영주차장,37.0845087417933,126.818831545709
경기도,조암주차장,37.084203,126.814566
